"","Tweets","471","","","","","","","","","","","","","","","","","","","","","","","","",""
"1107901183207882754","https://twitter.com/datGestruepp/status/1107901183207882754","19.03.2019","Guten mo... äh... Droggelbecher!! #Kritzelkaffee","http://pbs.twimg.com/media/D2AOPFSWwAABPN6.jpg","","Jan Müller-Michaelis (Leitender Entwickler bei Deponia, Edna bricht aus, A New Beginning, ...)","ja","","","","","","","","","","","","","","","","","","","",""
"1108277996287332352","https://twitter.com/datGestruepp/status/1108277996287332352","20.03.2019","Guten Morgähn! Das wird ein sehr heißer Kaffee heute! #Kritzelkaffee","http://pbs.twimg.com/media/D2Fk8m2XcAE94Js.jpg","","Calcifer (Das wandelnde Schloss)","ja","","","","","","","","","","","","","","","","","","","",""
"1108618393412878337","https://twitter.com/datGestruepp/status/1108618393412878337","21.03.2019","Guten Morgen! Hihi. Dich mag ich!","http://pbs.twimg.com/media/D2KaiesWkAABpPj.jpg","","Mushu (Mulan) ","ja","","","","","","","","","","","","","","","","","","","",""
"1108989901339574272","https://twitter.com/datGestruepp/status/1108989901339574272","22.03.2019","Guten Morgen.  Bitte hören sie auf mich an zu glotzen.  #Kritzelkaffee","http://pbs.twimg.com/media/D2PsbCfWwAAmW5y.jpg","","Michael ""Mike"" Glotzkovski (Monster AG)","passt!","","","","","","","","","","","","","","","","","","","",""
"1109341284890804224","https://twitter.com/datGestruepp/status/1109341284890804224","23.04.2019","Guten Morgen!
Ähm... nettes Lächeln?!....","http://pbs.twimg.com/media/D2UsAEhXQAAaNLF.jpg","","Grinsekatze (Alice im Wunderland) ","ja ","","","","","","","","","","","","","","","","","","","",""
"1109701199551438848","https://twitter.com/datGestruepp/status/1109701199551438848","24.03.2019","Guten MoräaaAAAAAAAHH! #Kritzelkaffee","http://pbs.twimg.com/media/D2ZzVu1XQAEGJbv.jpg","","Der Schrei","passt!","","","","","","","","","","","","","","","","","","","",""
"1110071275592925184","https://twitter.com/datGestruepp/status/1110071275592925184","25.03.2019","Guten Morgen! Nimmst du mich mit? #Kritzelkaffee","http://pbs.twimg.com/media/D2fD7NLX0AAf3U2.jpg","","Fuchur der Glücksdrache (die Unendliche Geschichte)","passt!","","","","","","","","","","","","","","","","","","","",""
"1110414170653118464","https://twitter.com/datGestruepp/status/1110414170653118464","26.03.2019","Guten Morgen liebe Frühaufsteher*innen!
Heute erklären wir euch den Unterschied zwischen wach und sehr sehr müde!
#kritzelkaffee","http://pbs.twimg.com/media/D2j7yVfXgAAVSOD.jpg","","Grobi (Muppet Show)","ja","","","","","","","","","","","","","","","","","","","",""
"1110790522388520960","https://twitter.com/datGestruepp/status/1110790522388520960","27.03.2019","Guten Morgen! Käffchen für den ...(bedeutungsvolle Pause) .... Künstler? #kritzelkaffee","http://pbs.twimg.com/media/D2pSEs8XcAA4luH.jpg","","Suse mit dem Perlohrring","ja","","","","","","","","","","","","","","","","","","","",""
"1111157938763096064","https://twitter.com/datGestruepp/status/1111157938763096064","28.03.2019","Guten Morgen! Guck mal die Sonne scheint... #kritzelkaffee","http://pbs.twimg.com/media/D2ugPU9WwAAdeUo.jpg","","Der kleine Maulwurf","passt!","","","","","","","","","","","","","","","","","","","",""
"1111518795510833152","https://twitter.com/datGestruepp/status/1111518795510833152","29.03.2019","Guten Morgähn! Heute ziehe ich eine klare Linie! #kritzelkaffee","http://pbs.twimg.com/media/D2zob8hX4AA1bgp.jpg","","Keith Haring inspiriert","ja","","","","","","","","","","","","","","","","","","","",""
"1111883840933502976","https://twitter.com/datGestruepp/status/1111883840933502976","30.03.2019","Guten Morgen ! Heut mach ich mir die Welt Widewidewie sie mir gefällt! #kritzelkaffee","http://pbs.twimg.com/media/D240cevX4AAMEMh.jpg","","Pippilotta Viktualia Rollgardina Pfefferminz Efraimstochter Langstrumpf","ja","","","","","","","","","","","","","","","","","","","",""
"1112269209512407040","https://twitter.com/datGestruepp/status/1112269209512407040","31.03.2019","Guten Morgähn! Na? Ausgeschlafen? #kritzelkaffee","http://pbs.twimg.com/media/D2-S8GQX4AERH_-.jpg","","Mainzelmännchen","passt!","","","","","","","","","","","","","","","","","","","",""
"1112582596310040577","https://twitter.com/datGestruepp/status/1112582596310040577","01.04.2019","Guten Morgen! Zeit für Kaffeee! #kritzelkaffee","http://pbs.twimg.com/media/D3Cv9dJWsAEj6b4.jpg","","Barry und Sting (Flossen; Ruthe)","ja","","","","","","","","","","","","","","","","","","","",""
"1112939621854441472","https://twitter.com/datGestruepp/status/1112939621854441472","02.04.2019","Guten Morgen! Heute gibt’s Geschichten vom Deich. #Kritzelkaffee","http://pbs.twimg.com/media/D3H0rHIXcAAFsbo.jpg","","Otto Waalkes","passt!","","","","","","","","","","","","","","","","","","","",""
"1113315671054614528","https://twitter.com/datGestruepp/status/1113315671054614528","03.04.2019","Bringt die Katzen in Sicherheit und habt einen tollen Tag! #Kritzelkaffee","http://pbs.twimg.com/media/D3NKr4GW0AA38Yi.jpg","","Alf","passt!","","","","","","","","","","","","","","","","","","","",""
"1113688263930318853","https://twitter.com/datGestruepp/status/1113688263930318853","04.04.2019","Guten Morgen! Uiii ich wünsche mir...!? #Kritzelkaffee","http://pbs.twimg.com/media/D3SdjoBWAAIxUIV.jpg","","Jeannie (Bezaubernde Jeannie)","ja","","","","","","","","","","","","","","","","","","","",""
"1114054016642711553","https://twitter.com/datGestruepp/status/1114054016642711553","05.04.2019","Guten Morgen! Mir ist heute etwas melancholisch. #Kritzelkaffee","http://pbs.twimg.com/media/D3XqNKiW0AExVps.jpg","","Löwenzahn","passt!","","","","","","","","","","","","","","","","","","","",""
"1114403570588225539","https://twitter.com/datGestruepp/status/1114403570588225539","06.04.2019","Guten Morgen! Eine Ladung Energie gefällig? #Kritzelkaffee","http://pbs.twimg.com/media/D3coIIZWwAAyuDW.jpg","","Pikachu (Pokemon)","passt!","","","","","","","","","","","","","","","","","","","",""
"1114796688961605632","https://twitter.com/datGestruepp/status/1114796688961605632","07.04.2019","Guten Morgen! Mir ist so klassisch! #Kritzelkaffee","http://pbs.twimg.com/media/D3iNqd3XkAA5frk.jpg","","Raffaels Engel (auch die Engel der Sixtina)","passt!","","","","","","","","","","","","","","","","","","","",""
"1115160936166436864","https://twitter.com/datGestruepp/status/1115160936166436864","08.04.2019","Guten Morgen! Wer... was... sind sie?! #Kritzelkaffee","http://pbs.twimg.com/media/D3nY8V0XsAAUj4L.jpg","","Der Grüffelo","passt!","","","","","","","","","","","","","","","","","","","",""
"1115483732775927808","https://twitter.com/datGestruepp/status/1115483732775927808","09.04.2019","Guten Morgähn! Yabadabadooooo!! #Kritzelkaffee","http://pbs.twimg.com/media/D3r-huVXoAAw-PO.jpg","","Fred Feuerstein","passt!","","","","","","","","","","","","","","","","","","","",""
"1115869206422216705","https://twitter.com/datGestruepp/status/1115869206422216705","10.04.2019","Guten Morgen! Habt einen tollen Tag! #kritzelkaffee","http://pbs.twimg.com/media/D3xdHPIXkAE5mU6.jpg","","Tigerente","passt!","","","","","","","","","","","","","","","","","","","",""
"1116225086124691456","https://twitter.com/datGestruepp/status/1116225086124691456","11.04.2019","Nein!!! Einfach nein!
Heut ist kein guter Morgen!
#Kritzelmonster","http://pbs.twimg.com/media/D32gyS5XkAANX3m.jpg","","Die Wordklammer","ja","","","","","","","","","","","","","","","","","","","",""
"1116613899137105921","https://twitter.com/datGestruepp/status/1116613899137105921","12.04.2019","Guten Morgen und ein fetter Gruß aus den 90ern! #Kritzelkaffee","http://pbs.twimg.com/media/D38CZ-NUcAANWMy.jpg","","Rocko (Rockos modernes Leben)","ja","","","","","","","","","","","","","","","","","","","",""
"1116940221822709762","https://twitter.com/datGestruepp/status/1116940221822709762","13.04.2019","Guten mo... HÄ?!  #Kritzelkaffee","http://pbs.twimg.com/media/D4ArMXjWAAAwH_K.jpg","","Werbefigur der Post ""Fünf ist Trümpf""","ja","","","","","","","","","","","","","","","","","","","",""
"1117323745599926273","https://twitter.com/datGestruepp/status/1117323745599926273","14.04.2019","Guten Morgen! Ja ist alles ordentlich hier! #Kritzelkaffee","http://pbs.twimg.com/media/D4GIAadXsAA5jLc.jpg","","Rosie (Die Jetsons)","ja","","","","","","","","","","","","","","","","","","","",""
"1117662344404979712","https://twitter.com/datGestruepp/status/1117662344404979712","15.04.2019","Guten Morgen! Würden Sie bitte aufhören meine Kette so an zu starren? #Kritzelkaffee","http://pbs.twimg.com/media/D4K79nxW0AEnN7m.jpg","","Frau Elster (Sandmann)","ja","","","","","","","","","","","","","","","","","","","",""
"1118018641411432449","https://twitter.com/datGestruepp/status/1118018641411432449","16.04.2019","Guten Morgen... oder schlafe ich noch?! #Kritzelkaffee","http://pbs.twimg.com/media/D4QAAv-WAAM6DNj.jpg","","Moby Dick","ja","","","","","","","","","","","","","","","","","","","",""
"1118399685427908608","https://twitter.com/datGestruepp/status/1118399685427908608","17.04.2019","Guten Morgähn! Ich glaub ich fantasiere immer noch. #Kritzelkaffee","http://pbs.twimg.com/media/D4VakhNWwAAbtFT.jpg","","Mondkalb (Harry Potter)","passt!","","","","","","","","","","","","","","","","","","","",""
"1118734303939256320","https://twitter.com/datGestruepp/status/1118734303939256320","18.04.2019","Guten Morgen! Keine Zeit!! Aufstehen!!! #Kritzelkaffee","http://pbs.twimg.com/media/D4aK6GbW0AEB46B.jpg","","Märzhase (Alice im Wunderland)","ja","","","","","","","","","","","","","","","","","","","",""
"1119112319835856896","https://twitter.com/datGestruepp/status/1119112319835856896","19.04.2019","Guten Morgen! Vor mit brauchst du keine Angst zu haben. #Kritzelkaffee","http://pbs.twimg.com/media/D4fitKrUcAI6cjJ.jpg","","Der kleine Angsthase (Kinderbuch)","ja","","","","","","","","","","","","","","","","","","","",""
"1119496757082300416","https://twitter.com/datGestruepp/status/1119496757082300416","20.04.2019","Guten Morgen! Ist jetz dieses Ostern? #Kritzelkaffee","http://pbs.twimg.com/media/D4lAWdjXsAAs-e7.jpg","","Miffy","passt!","","","","","","","","","","","","","","","","","","","",""
"1119855724564238337","https://twitter.com/datGestruepp/status/1119855724564238337","21.04.2019","Guten ähm... Miii? #Kritzelkaffee","http://pbs.twimg.com/media/D4qG1L-XkAAMD3s.jpg","","Beaker (Muppet Show)","passt!","","","","","","","","","","","","","","","","","","","",""
"1120215411415556096","https://twitter.com/datGestruepp/status/1120215411415556096","22.04.2019","Guten Morgen! “Schau mir in die Augen kleines!“ Och naja, besser nicht! #Kritzelkaffee","http://pbs.twimg.com/media/D4vN959X4AExMC8.jpg","","Enderman (Minecraft)","passt!","","","","","","","","","","","","","","","","","","","",""
"1120552488967520256","https://twitter.com/datGestruepp/status/1120552488967520256","23.04.2019","Guten Morgen! Wer bist du denn kleiner Kerl?! #Kritzelkaffee","http://pbs.twimg.com/media/D40AiPfXkAAb7Ts.jpg","","Kirby","passt!","","","","","","","","","","","","","","","","","","","",""
"1120933630430281728","https://twitter.com/datGestruepp/status/1120933630430281728","24.04.2019","Guten Morgen! Hallo du! Kaffee? #Kritzelkaffee","http://pbs.twimg.com/media/D45bLHtW4AELL73.jpg","","Yoshi (Super Mario)","passt!","","","","","","","","","","","","","","","","","","","",""
"1121288747247652864","https://twitter.com/datGestruepp/status/1121288747247652864","25.04.2019","Guten Morgen! Na? Wolltest du als Kind auch immer Feuerwehrmann werden? #Kritzelkaffee","http://pbs.twimg.com/media/D4-eI_GWAAEP0Hj.jpg","","Grisu","passt!","","","","","","","","","","","","","","","","","","","",""
"1121645041062006786","https://twitter.com/datGestruepp/status/1121645041062006786","26.04.2019","Welch schöner Morgen! „HUFFELPUFF!!“ ♥️ Welches ist euer Haus? #Kritzelkaffee","http://pbs.twimg.com/media/D5DiM1dUwAEihia.jpg","","Sprechender Hut (Harry Potter)","passt!","","","","","","","","","","","","","","","","","","","",""
"1122020750595100673","https://twitter.com/datGestruepp/status/1122020750595100673","27.04.2019","Guten Morgen!  Es gibt fantastische Dinge zu entdecken! #Kritzelkaffee","http://pbs.twimg.com/media/D5I35sKWkAA-hQZ.jpg","","Onkel Matt (Fraggles)","passt!","","","","","","","","","","","","","","","","","","","",""
"1122371635485523969","https://twitter.com/datGestruepp/status/1122371635485523969","28.04.2019","Heute gibt es leider keinen #Kritzelkaffee !  Gut das ihr euch eh nicht daran erinnern werdet. 😏 https://t.co/x3hugtJ1Jr","http://pbs.twimg.com/media/D5N3CkqWkAAjPw4.jpg","","Suse in Black (Men in Black)","passt!","","","","","","","","","","","","","","","","","","","",""
"1122744972409749504","https://twitter.com/datGestruepp/status/1122744972409749504","29.04.2019","Guten Morgähn!  Ich bin Groooot! ♥️ #Kritzelkaffee","http://pbs.twimg.com/media/D5TKlTvW4AAz0LJ.jpg","","Groot (Guardians of the Galaxy)","passt!","","","","","","","","","","","","","","","","","","","",""
"1123094131356635137","https://twitter.com/datGestruepp/status/1123094131356635137","30.04.2019","Guten Morgen! Wo gehen wir denn hin? #Kritzelkaffee","http://pbs.twimg.com/media/D5YIJEgXkAA1OVF.jpg","","Rübe (Sophie im Schloss des Zauberers)","passt!","","","","","","","","","","","","","","","","","","","",""
"1123470911473057803","https://twitter.com/datGestruepp/status/1123470911473057803","01.05.2019","Guten Mo... äm... nun... #kritzelkaffee","http://pbs.twimg.com/media/D5de0WWWwAEDn3T.jpg","","Hal 9000 (Odysee im Weltraum)","passt!","","","","","","","","","","","","","","","","","","","",""
"1123828033914273793","https://twitter.com/datGestruepp/status/1123828033914273793","02.05.2019","Guten Morgen! Schön das du da bist! #kritzelkaffee","http://pbs.twimg.com/media/D5ijnoOW4AACFWR.jpg","","Oskar (Sesamstraße)","passt!","","","","","","","","","","","","","","","","","","","",""
"1124190364078833664","https://twitter.com/datGestruepp/status/1124190364078833664","03.05.2019","Guten Morgen! Naaa ihr Lappen? Soll ich jemanden für euch aus den Haus vertreiben?  #kritzelkaffee","http://pbs.twimg.com/media/D5ntJ8-XkAA0PkQ.jpg","","Beetlejuice","passt!","","","","","","","","","","","","","","","","","","","",""
"1124573204868149249","https://twitter.com/datGestruepp/status/1124573204868149249?s=20","04.05.2019","Guten Morgen!
Heut Abend Lasagne!!!
#kitzelkaffee","http://pbs.twimg.com/media/D5tJWkOW4AAQIER.jpg","","Garfield","ja","","","","","","","","","","","","","","","","","","","",""
"1124919024628969473","https://twitter.com/datGestruepp/status/1124919024628969473","05.05.2019","Guten Morgen und guten Flug! #kritzelkaffee","http://pbs.twimg.com/media/D5yD3wxWwAAmwZI.jpg","","Dumbo","passt!","","","","","","","","","","","","","","","","","","","",""
"1125289536110698496","https://twitter.com/datGestruepp/status/1125289536110698496","06.05.2019","Guten Morgen. Alraunenzucht ist gar nicht so einfach! #kritzelkaffee","http://pbs.twimg.com/media/D53U2mGXkAA_Wyq.jpg","","Alraune (Harry Potter)","passt!","","","","","","","","","","","","","","","","","","","",""
"1125634380431491072","https://twitter.com/datGestruepp/status/1125634380431491072","07.05.2019","Guten Morgen die Herren! #Kritzelkaffee","http://pbs.twimg.com/media/D58OfDqV4AAu19n.jpg","","Waldorf und Stadler (Muppet Show)","passt!","","","","","","","","","","","","","","","","","","","",""
"1125984848013873152","https://twitter.com/datGestruepp/status/1125984848013873152","08.05.2019","Guten Morgähn!  Alles Relativ früh heute.  #Kritzelkaffee","http://pbs.twimg.com/media/D6BNPIMW0AALFmF.jpg","","Albert Einstein","passt!","","","","","","","","","","","","","","","","","","","",""
"1126356729778921472","https://twitter.com/datGestruepp/status/1126356729778921472","09.05.2019","Guten Morgähn! Hui! Hier ist ja was los.  #Kritzelkaffee","http://pbs.twimg.com/media/D6GfeDyW0AA-1Fh.jpg","","Susuwatari (Totoro/Chihiro)","passt!","","","","","","","","","","","","","","","","","","","",""
"1126726658428325891","https://twitter.com/datGestruepp/status/1126726658428325891","10.05.2019","Guten Morgen! Heute einen Coffee to hüpf!? #kritzelkaffee","http://pbs.twimg.com/media/D6Lv6xtUEAEA0n7.jpg","","Sancho & Pancho","passt!","","","","","","","","","","","","","","","","","","","",""
"1127093532441882624","https://twitter.com/datGestruepp/status/1127093532441882624","11.05.2019","Guten Morgen! Na wer schwebt denn da herein?! #kritzelkaffee","http://pbs.twimg.com/media/D6Q9lcHX4AE8Pca.jpg","","Zini","ja","","","","","","","","","","","","","","","","","","","",""
"1127468912575221761","https://twitter.com/datGestruepp/status/1127468912575221761","12.05.2019","Guten Morgen! ♥️#kritzelkaffee","http://pbs.twimg.com/media/D6WS_RqXoAAAdMn.jpg","","Jack Skellington","passt!","","","","","","","","","","","","","","","","","","","",""
"1127793944861999104","https://twitter.com/datGestruepp/status/1127793944861999104","13.05.2019","Guten Morgen und einen abenteuerlichen Tag! #kritzelkaffee","http://pbs.twimg.com/media/D6a6m4dWsAAWa7B.jpg","","Link (Legends of Zelda)","passt!","","","","","","","","","","","","","","","","","","","",""
"1128164284494753792","https://twitter.com/datGestruepp/status/1128164284494753792","14.05.2019","Guten Morgähn! Auf ins Nimmerland! ♥️#kritzelkaffee","http://pbs.twimg.com/media/D6gLbulWsAA0o2x.jpg","","Tinkerbell","passt!","","","","","","","","","","","","","","","","","","","",""
"1128530032626929668","https://twitter.com/datGestruepp/status/1128530032626929668?s=20","15.05.2019","Guten Morgen! Dödödödöm *schnipps schnipps* dödödödöm *schnipps schnipps* ...","http://pbs.twimg.com/media/D6lYE06W0AAPcdR.jpg","","Fester (Adams Family)","jupp","","","","","","","","","","","","","","","","","","","",""
"1128899759278837760","https://twitter.com/datGestruepp/status/1128899759278837760","16.05.2019","Hubba?! Hubba Hubaa!!! #Kritzelkaffee","http://pbs.twimg.com/media/D6qoVy-XsAA6E8K.jpg","","Marsupilami","passt!","","","","","","","","","","","","","","","","","","","",""
"1129247324356653057","https://twitter.com/datGestruepp/status/1129247324356653057","17.05.2019","Guten morgen!  Mein Erinnermich sagt ich hab irgendwas vergessen.... aaaaahhh aber was?! #kritzelkaffee","http://pbs.twimg.com/media/D6vkcuoXoAADEk9.jpg","","Erinnermich (Harry Potter)","passt!","","","","","","","","","","","","","","","","","","","",""
"","","18.05.2019","","","","","","","","","","","","","","","","","","","","","","","","",""
"1129992372954292224","https://twitter.com/datGestruepp/status/1129992372954292224","19.05.2019","Guten Morgen. Als ich neulich in ein Dimensionsloch fiel da... #kritzelkaffee","http://pbs.twimg.com/media/D66KEggW4AAIzi5.jpg","","Käpitän Blaubär","passt!","","","","","","","","","","","","","","","","","","","",""
"1130355288769531904","https://twitter.com/datGestruepp/status/1130355288769531904","20.05.2019","Guten Morgen! Hä? Wer seid ihr denn? #kritzelkaffee","http://pbs.twimg.com/media/D6_UJAMWsAAKaUh.jpg","","Andi und Timmeh","passt!","","","","","","","","","","","","","","","","","","","",""
"1130695530265415681","https://twitter.com/datGestruepp/status/1130695530265415681","21.05.2019","Guten Morgähn! Heut ein Dougnut... 🤤 #kritzelkaffee","http://pbs.twimg.com/media/D7EJlCGW0AYohKB.jpg","","Homer Simpson","passt!","","","","","","","","","","","","","","","","","","","",""
"1131077386840236032","https://twitter.com/datGestruepp/status/1131077386840236032","22.05.2019","Bawk! #kritzelkaffee","http://pbs.twimg.com/media/D7Jk4ajWsAImJwi.jpg","","Moorhuhn","passt!","","","","","","","","","","","","","","","","","","","",""
"1131443748754399232","https://twitter.com/datGestruepp/status/1131443748754399232","23.05.2019","Ähm... sollte ich mir Sorgen machen? #kritzelkaffee","http://pbs.twimg.com/media/D7OyFe-W0AArf5G.jpg","","Death Star (Star Wars)","passt!","","","","","","","","","","","","","","","","","","","",""
"1131814304989294592","https://twitter.com/datGestruepp/status/1131814304989294592","24.05.2019","Guten Morgen! Erst mal relaxen. #kritzelkaffee","http://pbs.twimg.com/media/D7UDG56W4AARlPu.jpg","","Relaxo (Pokemon)","passt!","","","","","","","","","","","","","","","","","","","",""
"1132170107462066176","https://twitter.com/datGestruepp/status/1132170107462066176","25.05.2019","Guten Morgen. Es tut mir voll leid aber ich verstehe sie nicht. #kritzelkaffee","http://pbs.twimg.com/media/D7ZGtVqWwAAMknq.jpg","","Globi","passt!","","","","","","","","","","","","","","","","","","","",""
"1132535279359877120","https://twitter.com/datGestruepp/status/1132535279359877120","26.05.2019","Einen doppelten auf dich. ♥️  #kritzelkaffee #HappyBirthday https://t.co/zSK1gPAE0d","http://pbs.twimg.com/media/D7eS1GTWkAAhm8I.jpg","","(privater Kritzelkaffee)","Stimmt so","","","","","","","","","","","","","","","","","","","",""
"1132876845966348289","https://twitter.com/datGestruepp/status/1132876845966348289","27.05.2019","Weeenn eeiiiin Löffelchen voll Zuckeeeer... #kritzelkaffee","http://pbs.twimg.com/media/D7jJeYUW0AI6WQh.jpg","","Mary Poppins","passt!","","","","","","","","","","","","","","","","","","","",""
"1133262350046433280","https://twitter.com/datGestruepp/status/1133262350046433280","28.05.2019","Beeindruckend nicht wahr? #kritzelkaffee","http://pbs.twimg.com/media/D7ooFnoX4AAZK5P.jpg","","Magneto-Strüppi (X-Men)","passt!","","","","","","","","","","","","","","","","","","","",""
"1133623249382850560","https://twitter.com/datGestruepp/status/1133623249382850560","29.05.2019","Guten Morgen! Ja ich bin auch noch nicht ganz wach. #kritzelkaffee","http://pbs.twimg.com/media/D7twVAEXoAA2C5_.jpg","","Calimero","passt!","","","","","","","","","","","","","","","","","","","",""
"1133988707969785856","https://twitter.com/datGestruepp/status/1133988707969785856","30.05.2019","Ähäm... Käffchen? Hilft vielleicht. #kritzelkaffee","http://pbs.twimg.com/media/D7y8teAXsAAZsZw.jpg","","Anna Samara (Ring)","passt!","","","","","","","","","","","","","","","","","","","",""
"1134338362800771072","https://twitter.com/datGestruepp/status/1134338362800771072","31.05.2019","BANANAAAAA! #kritzelkaffee","http://pbs.twimg.com/media/D736uXQXUAAEdwa.jpg","","Minion","passt!","","","","","","","","","","","","","","","","","","","",""
"1134709602984112128","https://twitter.com/datGestruepp/status/1134709602984112128","01.06.2019","Ja Patrick, das nennt man Kaffee. #kritzelkaffee","http://pbs.twimg.com/media/D79MXchW4AA9IsM.jpg","","Patrick (Spongebob)","passt!","","","","","","","","","","","","","","","","","","","",""
"1135084586852134912","https://twitter.com/datGestruepp/status/1135084586852134912","02.06.2019","Mein Gesicht beim ersten Kaffee! #kritzelkaffee","http://pbs.twimg.com/media/D8ChZ-_WsAIrjGy.jpg","","Kermit (Muppets)","passt!","","","","","","","","","","","","","","","","","","","",""
"1135430444378480640","https://twitter.com/datGestruepp/status/1135430444378480640","03.06.2019","Ello!  #kritzelkaffee","http://pbs.twimg.com/media/D8Hb96tWsAchE52.jpg","","Abe (Oddworld)","passt!","","","","","","","","","","","","","","","","","","","",""
"1135770639552471046","https://twitter.com/datGestruepp/status/1135770639552471046","04.06.2019","Coffee to fly. #kritzelkaffee","http://pbs.twimg.com/media/D8MRX2YWsAIx3hR.jpg","","ET","passt!","","","","","","","","","","","","","","","","","","","",""
"1136159291273097217","https://twitter.com/datGestruepp/status/1136159291273097217","05.06.2019","Guten Morgen! Aaaww bist du knuffig! #kritzelkaffee","http://pbs.twimg.com/media/D8Ry2b_WwAMwV5Z.jpg","","Hamtaro","passt!","","","","","","","","","","","","","","","","","","","",""
"1136503324117741569","https://twitter.com/datGestruepp/status/1136503324117741569","06.06.2019","Guten Morgen! #kritzelkaffee","http://pbs.twimg.com/media/D8WrvgYW4AIbIEe.jpg","","Miss Piggy (Muppets)","passt!","","","","","","","","","","","","","","","","","","","",""
"1136888671775408130","https://twitter.com/datGestruepp/status/1136888671775408130","07.06.2019","Du hast doch nen Schatten! Stimmt!  #kritzelkaffee","http://pbs.twimg.com/media/D8cKN7EWkAAEdE2.jpg","","Schatten von Peter Pan","passt!","","","","","","","","","","","","","","","","","","","",""
"1137258691093323777","https://twitter.com/datGestruepp/status/1137258691093323777","08.06.2019","Guten morgen! #kritzelkaffee","http://pbs.twimg.com/media/D8hav2BXsAADeVS.jpg","","Margaret Hamilton","passt!","","","","","","","","","","","","","","","","","","","",""
"1137633473747984384","https://twitter.com/datGestruepp/status/1137633473747984384","09.06.2019","Guten Morgähn! Ich bin heute nicht so schnell! #kritzelkaffee","http://pbs.twimg.com/media/D8mvnCwVUAAUOey.jpg","","Goldener Schnatz","passt!","","","","","","","","","","","","","","","","","","","",""
"1137983871730012160","https://twitter.com/datGestruepp/status/1137983871730012160","10.06.2019","Guten Morgen ♥️ #kritzelkaffee","http://pbs.twimg.com/media/D8ruS97XoAAaV57.jpg","","Charlie Chaplin","passt!","","","","","","","","","","","","","","","","","","","",""
"1138302532831318016","https://twitter.com/datGestruepp/status/1138302532831318016","11.06.2019","Guten Morgen liebe Frühaufsteher*innen! #kritzelkaffee","http://pbs.twimg.com/media/D8wQHHlXsAAf5R4.jpg","","Plumps (Sandmännchen)","passt!","","","","","","","","","","","","","","","","","","","",""
"1138672186678493187","https://twitter.com/datGestruepp/status/1138672186678493187","12.06.2019","Morgen ihr Menschen! #kritzelkaffee","http://pbs.twimg.com/media/D81gUHyXsAAgzS7.jpg","","Bender (Futurama)","passt!","","","","","","","","","","","","","","","","","","","",""
"1139049726177886209","https://twitter.com/datGestruepp/status/1139049726177886209","13.06.2019","Ich bin der Schrecken der die Nacht durchflattert!!! #kritzelkaffee","http://pbs.twimg.com/media/D863r0RXkAID2B4.jpg","","Darkwing Duck","passt!","","","","","","","","","","","","","","","","","","","",""
"1139379956650135552","https://twitter.com/datGestruepp/status/1139379956650135552","14.06.2019","Hattet ihr auch so komische Träume?! #kritzelkaffee","http://pbs.twimg.com/media/D8_kBqvVAAEz10d.jpg","","Freddy Kruger","passt!","","","","","","","","","","","","","","","","","","","",""
"1139763649814437888","https://twitter.com/datGestruepp/status/1139763649814437888","15.06.2019","Morgähn! Ein Schlücken Milch zum Kaffee? #kritzelkaffee","http://pbs.twimg.com/media/D9FA_S-XkAYeViz.jpg","","Heidi","passt!","","","","","","","","","","","","","","","","","","","",""
"1140123111502876673","https://twitter.com/datGestruepp/status/1140123111502876673","16.06.2019","Guten Morgen ! Was lernen wir heute? #kritzelkaffee","http://pbs.twimg.com/media/D9KH6z7XUAAPio8.jpg","","Maestro (es war einmal …)","passt!","","","","","","","","","","","","","","","","","","","",""
"1140477815835549697","https://twitter.com/datGestruepp/status/1140477815835549697","17.06.2019","Diese Naaaaase! #kritzelkaffee","http://pbs.twimg.com/media/D9PKhTIXsAA681J.jpg","","Cleopatra","passt!","","","","","","","","","","","","","","","","","","","",""
"1140837150654631936","https://twitter.com/datGestruepp/status/1140837150654631936","18.06.2019","Guten Morgähn liebe Frühaufsteher*innen! #kritzelkaffee","http://pbs.twimg.com/media/D9URVUoXYAAqL17.jpg","","David der Klabauter","jupp","","","","","","","","","","","","","","","","","","","",""
"1141204286749253633","https://twitter.com/datGestruepp/status/1141204286749253633","19.06.2019","Verständlich! #kritzelkaffee","http://pbs.twimg.com/media/D9ZfPxJXoAIzb1Y.jpg","","Schneemann","passt!","","","","","","","","","","","","","","","","","","","",""
"1141565141663789056","https://twitter.com/datGestruepp/status/1141565141663789056","20.06.2019","Stimmen wir ein Lied an! #kritzelkaffee","http://pbs.twimg.com/media/D9encQrWkAALKGi.jpg","","Sebastian (Arielle)","passt!","","","","","","","","","","","","","","","","","","","",""
"1141932798657347584","https://twitter.com/datGestruepp/status/1141932798657347584","21.06.2019","Es ist Freitag!!! #kritzelkaffee","http://pbs.twimg.com/media/D9j10bcWwAAqjp7.jpg","","Enton (Pokemon)","passt!","","","","","","","","","","","","","","","","","","","",""
"1142317878873645056","https://twitter.com/datGestruepp/status/1142317878873645056","22.06.2019","Es ist Wochenende! #kritzelkaffee","http://pbs.twimg.com/media/D9pUDCRXoAAvcJt.jpg","","Bibo (Muppets)","passt!","","","","","","","","","","","","","","","","","","","",""
